食堂,楼层,窗口,餐品,场景状态,形态偏好,口味感受,忌口,预算,备注,
二食堂,一楼,南昌拌粉 & 瓦罐汤窗口,瓦罐鸡蛋汤,汤类 / 加餐,瓦罐汤,鸡蛋香软、汤味清淡,,16,,
二食堂,一楼,南昌拌粉 & 瓦罐汤窗口,原汤时子汤,汤类 / 加餐,瓦罐汤,原汤鲜香、食材软烂,,16,,
二食堂,一楼,南昌拌粉 & 瓦罐汤窗口,原汁时子汤,汤类 / 加餐,瓦罐汤,原汁浓郁、口感醇厚,,18,,
二食堂,一楼,南昌拌粉 & 瓦罐汤窗口,原汤牛肉汤,汤类 / 加餐,瓦罐汤,牛肉香嫩、汤味浓郁,,22,,
二食堂,一楼,南昌拌粉 & 瓦罐汤窗口,鲜菌牛肉汤,汤类 / 加餐,瓦罐汤,鲜菌香、牛肉嫩、汤味鲜,,22,,
二食堂,一楼,苗香掉渣饼窗口,原味饼（单点）,快点吃,饼类,酥脆香嫩、原味清淡,,6,,
二食堂,一楼,苗香掉渣饼窗口,原味饼 + 烤肠（套餐）,快点吃,饼类套餐,饼脆 + 烤肠香、口感丰富,,7,,
二食堂,一楼,苗香掉渣饼窗口,原味饼 + 鸡蛋（套餐）,快点吃,饼类套餐,饼脆 + 鸡蛋嫩、香软可口,,7,,
二食堂,一楼,苗香掉渣饼窗口,原味饼 + 土豆丝（套餐）,快点吃,饼类套餐,饼脆 + 土豆软、清爽入味,,7,,
二食堂,一楼,苗香掉渣饼窗口,原味饼 + 火腿片（套餐）,快点吃,饼类套餐,饼脆 + 火腿咸、风味浓郁,,7,,
二食堂,一楼,苗香掉渣饼窗口,原味饼 + 鸡柳（套餐）,快点吃,饼类套餐,饼脆 + 鸡柳嫩、香嫩可口,,8,,
二食堂,一楼,苗香掉渣饼窗口,原味饼 + 培根（套餐）,快点吃,饼类套餐,饼脆 + 培根香、咸香入味,,8,,
二食堂,一楼,苗香掉渣饼窗口,原味饼 + 鸡柳 + 烤肠（套餐）,快点吃,饼类套餐,多重食材、口感丰富,,9,,
二食堂,一楼,苗香掉渣饼窗口,原味饼 + 鸡蛋 + 鸡柳（套餐）,快点吃,饼类套餐,饼脆 + 蛋嫩 + 鸡柳香,,10,,
二食堂,一楼,苗香掉渣饼窗口,原味饼 + 烤肠 + 培根（套餐）,快点吃,饼类套餐,烤肠 + 培根双香、饼脆可口,,10,,
二食堂,一楼,苗香掉渣饼窗口,原味饼 + 烤肠 + 鸡柳 + 培根（套餐）,快点吃,饼类套餐,食材丰富、香嫩酥脆,,12,,
汇美食代,一楼,烤肉卷饼窗口,原味拌饭,不限制,拌饭类,烤肉香嫩、米饭入味,/,22 元,,
汇美食代,一楼,烤肉卷饼窗口,蜂蜜芥末烤肉拌饭,不限制,拌饭类,蜂蜜酸甜 + 芥末香、烤肉软嫩,/,22 元,,
汇美食代,一楼,烤肉卷饼窗口,番茄烤肉拌饭,不限制,拌饭类,番茄酸甜、烤肉鲜香,/,22 元,,
汇美食代,一楼,烤肉卷饼窗口,香辣烤肉拌饭,不限制,拌饭类,香辣过瘾、烤肉入味,/,22 元,,
汇美食代,一楼,烤肉卷饼窗口,鱿鱼炒饭,不限制,炒饭类,鱿鱼 Q 弹、炒饭香咸,/,22 元,,
汇美食代,一楼,烤肉卷饼窗口,腊肠炒饭,不限制,炒饭类,腊肠咸香、炒饭油润,/,23 元,,
汇美食代,一楼,烤肉卷饼窗口,海鲜炒饭,不限制,炒饭类,海鲜鲜爽、炒饭丰富,/,32 元,,
汇美食代,一楼,烤肉卷饼窗口,炸串拌饭,不限制,拌饭类,炸串酥脆、拌饭香软,/,25 元,,
汇美食代,一楼,烤肉卷饼窗口,什锦炒饭,不限制,炒饭类,食材丰富、口味清淡,/,16 元,,
汇美食代,一楼,烤肉卷饼窗口,培根炒饭,不限制,炒饭类,培根香咸、炒饭入味,/,20 元,,
汇美食代,一楼,烤肉卷饼窗口,菠萝炒饭,不限制,炒饭类,菠萝清甜、炒饭香软,/,22 元,,
汇美食代,一楼,烤肉卷饼窗口,肉丝炒饭,不限制,炒饭类,肉丝鲜香、炒饭油润,/,22 元,,
汇美食代,一楼,烤肉卷饼窗口,腊肉炒饭,不限制,炒饭类,腊肉醇香、炒饭入味,/,23 元,,
汇美食代,一楼,烤肉卷饼窗口,虾仁炒饭,不限制,炒饭类,虾仁 Q 弹、炒饭鲜爽,/,23 元,,
汇美食代,一楼,烤肉卷饼窗口,泡菜五花肉炒饭,不限制,炒饭类,泡菜酸辣、五花肉香,/,25 元,,
汇美食代,一楼,烤肉卷饼窗口,甜玉米烤肉卷饼,不限制,卷饼类,玉米清甜、烤肉香嫩,/,16 元,,
汇美食代,一楼,烤肉卷饼窗口,川香辣味烤肉卷饼,不限制,卷饼类,川香麻辣、烤肉入味,/,17 元,,
汇美食代,一楼,烤肉卷饼窗口,黑椒蘑菇烤肉卷饼,不限制,卷饼类,黑椒香 + 蘑菇鲜、烤肉嫩,/,18 元,,
汇美食代,一楼,烤肉卷饼窗口,马苏里拉芝士烤肉卷饼,不限制,卷饼类,芝士浓郁、烤肉香嫩,/,18 元,,
汇美食代,一楼,烤肉卷饼窗口,整只鸡腿烤肉卷饼,不限制,卷饼类,鸡腿香嫩、卷饼饱满,/,19 元,,
汇美食代,一楼,烤肉卷饼窗口,菠萝鸡腿烤肉卷饼,不限制,卷饼类,菠萝清甜、鸡腿香嫩,/,20 元,,
汇美食代,一楼,烤肉卷饼窗口,海陆双拼烤肉卷饼,不限制,卷饼类,海陆食材、口感丰富,/,22 元,,
汇美食代,一楼,烤肉卷饼窗口,深海至尊金枪鱼烤肉卷饼,不限制,卷饼类,金枪鱼鲜、烤肉香嫩,/,24 元,,
汇美食代,一楼,烤肉卷饼窗口,牛气冲天炸肉卷饼,不限制,卷饼类,炸肉酥脆、卷饼入味,/,26 元,,
汇美食代,一楼,shawarma 窗口,蛋炒饼,不限制,炒饼类,鸡蛋香软、饼身酥脆,/,16 元,,
汇美食代,一楼,shawarma 窗口,肉炒饼,不限制,炒饼类,肉末鲜香、饼身焦香,/,19 元,,
汇美食代,一楼,shawarma 窗口,蛋炒面,不限制,炒面类,鸡蛋香软、面条筋道,/,16 元,,
汇美食代,一楼,shawarma 窗口,肉炒面,不限制,炒面类,肉末鲜香、面条入味,/,19 元,,
汇美食代,一楼,shawarma 窗口,蛋炒河粉,不限制,炒河粉类,鸡蛋香软、河粉爽滑,/,16 元,,
汇美食代,一楼,shawarma 窗口,肉炒河粉,不限制,炒河粉类,肉末鲜香、河粉入味,/,19 元,,
汇美食代,一楼,shawarma 窗口,小酥肉蛋包饭,不限制,蛋包饭类,小酥肉脆、蛋皮软嫩,/,23 元,,
汇美食代,一楼,shawarma 窗口,深海鳕鱼蛋包饭,不限制,蛋包饭类,鳕鱼鲜嫩、蛋皮香软,/,23 元,,
汇美食代,一楼,shawarma 窗口,原味鸡排蛋包饭,不限制,蛋包饭类,鸡排香嫩、蛋皮软嫩,/,23 元,,
汇美食代,一楼,shawarma 窗口,原味猪排蛋包饭,不限制,蛋包饭类,猪排香嫩、蛋皮入味,/,24 元,,
汇美食代,一楼,shawarma 窗口,雪花肥牛蛋包饭,不限制,蛋包饭类,肥牛香嫩、蛋皮软嫩,/,28 元,,
汇美食代,一楼,shawarma 窗口,虾仁蛋包饭,不限制,蛋包饭类,虾仁 Q 弹、蛋皮鲜香,/,28 元,,
汇美食代,一楼,海南椰子鸡窗口,原味椰子鸡锅,不限制,火锅类,椰香浓郁、鸡肉鲜嫩,/,33 元,,
汇美食代,一楼,海南椰子鸡窗口,野生菌椰子鸡锅,不限制,火锅类,椰香 + 菌香、鸡肉鲜滑,/,35 元,,
汇美食代,一楼,海南椰子鸡窗口,无花果椰子鸡锅,不限制,火锅类,椰香 + 无花果甜、鸡肉嫩,/,35 元,,
汇美食代,一楼,海南椰子鸡窗口,竹笙椰子鸡锅,不限制,火锅类,椰香 + 竹笙鲜、鸡肉软嫩,/,35 元,,
汇美食代,一楼,海南椰子鸡窗口,珍珠马蹄椰子鸡锅,不限制,火锅类,椰香 + 马蹄脆、鸡肉嫩,/,35 元,,
汇美食代,一楼,海南椰子鸡窗口,糟粕醋椰子鸡锅,不限制,火锅类,糟粕醋酸香、椰香交织,/,33 元,,
汇美食代,一楼,海南椰子鸡窗口,糟粕醋牛肉锅,不限制,火锅类,糟粕醋酸香、牛肉香嫩,/,36 元,,
汇美食代,一楼,海南椰子鸡窗口,糟粕醋海鲜锅,不限制,火锅类,糟粕醋酸香、海鲜鲜爽,/,38 元,,
汇美食代,一楼,贸大酸菜鱼窗口,老坛酸菜鱼,不限制,鱼锅类,酸菜酸辣、鱼肉鲜嫩,/,33 元,,
汇美食代,一楼,贸大酸菜鱼窗口,公举番茄鱼,不限制,鱼锅类,番茄酸甜、鱼肉软嫩,/,33 元,,
汇美食代,一楼,贸大酸菜鱼窗口,热炝酸菜鱼,不限制,鱼锅类,热炝鲜香、鱼肉爽滑,/,38 元,,
汇美食代,一楼,贸大酸菜鱼窗口,虫草花浓汤鱼,不限制,鱼锅类,浓汤鲜香、鱼肉嫩,/,33 元,,
汇美食代,一楼,贸大酸菜鱼窗口,青花椒酸菜鱼,不限制,鱼锅类,青花椒香麻、鱼肉嫩,/,33 元,,
汇美食代,一楼,贸大酸菜鱼窗口,经典香辣鱼,不限制,鱼锅类,香辣浓郁、鱼肉入味,/,29 元,,
汇美食代,一楼,贸大酸菜鱼窗口,金汤酸菜鱼,不限制,鱼锅类,金汤鲜香、鱼肉嫩,/,29 元,,
汇美食代,一楼,贸大酸菜鱼窗口,热炝小酥肉,不限制,小酥肉类,热炝香、小酥肉酥脆,/,36 元,,
汇美食代,一楼,贸大酸菜鱼窗口,老坛小酥肉,不限制,小酥肉类,老坛酸香、小酥肉嫩,/,33 元,,
汇美食代,一楼,贸大酸菜鱼窗口,青花椒小酥肉,不限制,小酥肉类,青花椒麻香、小酥肉脆,/,33 元,,
汇美食代,一楼,贸大酸菜鱼窗口,番茄小酥肉,不限制,小酥肉类,番茄酸甜、小酥肉嫩,/,33 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,干溜豌杂面,不限制,面食类,豌豆软糯、杂酱香浓,/,18 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,招牌牛肉面,不限制,面食类,牛肉香嫩、面身筋道,/,26 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,重庆小面,不限制,面食类,麻辣鲜香、面身爽滑,/,16 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,酸辣粉,不限制,粉类,酸辣爽口、粉身软滑,/,15 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,麻辣凉面,不限制,面食类,麻辣清凉、面身筋道,/,15 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,红烧排骨面,不限制,面食类,排骨软烂、面身入味,/,23 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,肉夹馍（肥瘦）,不限制,肉夹馍类,肥瘦相间、饼皮酥脆,/,10 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,肉夹馍（纯瘦）,不限制,肉夹馍类,纯瘦鲜香、饼皮焦香,/,11 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,肉夹馍（加青椒）,不限制,肉夹馍类,青椒爽脆、肉香浓郁,/,10 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,重庆小面 + 肉夹馍,不限制,套餐类,面香 + 馍脆、双重口感,/,23 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,酸辣粉 + 肉夹馍,不限制,套餐类,粉酸 + 馍香、口味丰富,/,22 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,全家福馄饨 + 肉夹馍,不限制,套餐类,馄饨鲜 + 馍香、口感多样,/,26 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,狮子头,不限制,小吃类,肉质松软、酱香浓郁,/,4 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,卤鸡蛋,不限制,小吃类,卤香入味、蛋白紧实,/,2 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,卤豆干,不限制,小吃类,卤香软嫩、豆干入味,/,3 元,,
汇美食代,一楼,三姊家重庆豌杂面窗口,卤鸡腿,不限制,小吃类,鸡腿香嫩、卤香浓郁,/,6 元,,
汇美食代,一楼,吉祥馄饨窗口,虾仁鲜肉馄饨,不限制,馄饨类,虾仁 Q 弹、肉馅鲜香,/,22 元,,
汇美食代,一楼,吉祥馄饨窗口,香辣拌小龙虾云吞,不限制,馄饨类,香辣过瘾、小龙虾鲜,/,26 元,,
汇美食代,一楼,吉祥馄饨窗口,虾仁三鲜馄饨,不限制,馄饨类,三鲜鲜香、虾仁嫩,/,22 元,,
汇美食代,一楼,吉祥馄饨窗口,虾仁玉米鲜肉馄饨,不限制,馄饨类,玉米甜 + 虾仁鲜、肉馅香,/,22 元,,
汇美食代,一楼,吉祥馄饨窗口,全家福馄饨,不限制,馄饨类,多味馅料、口感丰富,/,20 元,,
汇美食代,一楼,吉祥馄饨窗口,红油抄手,不限制,馄饨类,红油香辣、抄手嫩,/,20 元,,
汇美食代,一楼,吉祥馄饨窗口,香菇鸡肉馄饨,不限制,馄饨类,香菇香 + 鸡肉嫩、馅料鲜,/,18 元,,
汇美食代,一楼,吉祥馄饨窗口,玉米鲜肉馄饨,不限制,馄饨类,玉米甜 + 肉馅香、口感软嫩,/,18 元,,
汇美食代,一楼,吉祥馄饨窗口,荠菜鲜肉馄饨,不限制,馄饨类,荠菜鲜 + 肉馅香、清爽可口,/,18 元,,
汇美食代,一楼,吉祥馄饨窗口,纯肉大馄饨,不限制,馄饨类,纯肉鲜香、馄饨饱满,/,18 元,,
汇美食代,一楼,吉祥馄饨窗口,鲜肉小馄饨,不限制,馄饨类,鲜肉鲜香、馄饨小巧,/,15 元,,
汇美食代,一楼,吉祥馄饨窗口,虾仁鲜肉馄饨套餐,不限制,套餐类,馄饨鲜 + 配菜香、搭配均衡,/,28 元,,
汇美食代,一楼,吉祥馄饨窗口,全家福馄饨套餐,不限制,套餐类,多味馄饨 + 配菜、丰富可口,/,26 元,,
汇美食代,一楼,吉祥馄饨窗口,鲜肉小馄饨套餐,不限制,套餐类,小馄饨鲜 + 配菜、清淡适口,/,21 元,,
汇美食代,一楼,吉祥馄饨窗口,麻辣云吞面,不限制,面食 + 馄饨类,麻辣鲜香、面身 + 云吞嫩,/,18 元,,
汇美食代,一楼,吉祥馄饨窗口,番茄云吞面,不限制,面食 + 馄饨类,番茄酸甜、面身 + 云吞鲜,/,18 元,,
汇美食代,一楼,吉祥馄饨窗口,猪肉大葱水饺,不限制,水饺类,大葱香 + 猪肉鲜、水饺嫩,/,22 元,,
汇美食代,一楼,吉祥馄饨窗口,猪肉芹菜水饺,不限制,水饺类,芹菜鲜 + 猪肉香、水饺软嫩,/,22 元,,
汇美食代,一楼,吉祥馄饨窗口,韭菜鸡蛋水饺,不限制,水饺类,韭菜香 + 鸡蛋鲜、水饺清爽,/,20 元,,
汇美食代,一楼,吉祥馄饨窗口,蛋黄烧麦,不限制,烧麦类,蛋黄沙糯、烧麦鲜香,/,10 元,,
汇美食代,一楼,吉祥馄饨窗口,糯米烧麦,不限制,烧麦类,糯米香软、烧麦入味,/,9 元,,
汇美食代,一楼,吉祥馄饨窗口,鲜肉小笼包,不限制,小笼包类,鲜肉鲜香、皮薄多汁,/,9 元,,
汇美食代,一楼,黄焖鸡米饭窗口,黄焖鸡米饭,不限制,黄焖饭类,鸡肉嫩、黄焖汁浓郁,/,20 元,,
汇美食代,一楼,黄焖鸡米饭窗口,黄焖土豆牛腩,不限制,黄焖类,牛腩软烂、土豆糯、汁香,/,29 元,,
汇美食代,一楼,黄焖鸡米饭窗口,黄焖排骨豆角,不限制,黄焖类,排骨香嫩、豆角软、汁浓,/,29 元,,
汇美食代,一楼,黄焖鸡米饭窗口,黄焖小酥肉,不限制,黄焖类,小酥肉脆、黄焖汁入味,/,20 元,,
汇美食代,一楼,黄焖鸡米饭窗口,黄焖千叶豆腐,不限制,黄焖类,千叶豆腐软、黄焖汁香,/,18 元,,
汇美食代,一楼,黄焖鸡米饭窗口,黄焖鸡茄子土豆,不限制,黄焖类,鸡肉嫩 + 茄子土豆糯、汁浓,/,20 元,,
汇美食代,一楼,黄焖鸡米饭窗口,浓香鸡煲,不限制,鸡煲类,鸡肉嫩、煲汁浓郁,/,24 元,,
汇美食代,一楼,黄焖鸡米饭窗口,鱼豆腐 + 鸡煲,不限制,鸡煲类,鱼豆腐 Q + 鸡肉嫩、煲汁香,/,26 元,,
汇美食代,一楼,黄焖鸡米饭窗口,千叶豆腐 + 鸡煲,不限制,鸡煲类,千叶豆腐软 + 鸡肉嫩、煲汁浓,/,26 元,,
汇美食代,一楼,黄焖鸡米饭窗口,小酥肉 + 鸡煲,不限制,鸡煲类,小酥肉脆 + 鸡肉嫩、煲汁香,/,28 元,,
汇美食代,一楼,黄焖鸡米饭窗口,排骨 + 鸡煲,不限制,鸡煲类,排骨香 + 鸡肉嫩、煲汁浓,/,33 元,,
汇美食代,一楼,黄焖鸡米饭窗口,金针菇肥牛 + 鸡煲,不限制,鸡煲类,金针菇鲜 + 肥牛嫩 + 鸡肉香,/,38 元,,
汇美食代,一楼,黄焖鸡米饭窗口,金针肥牛,不限制,砂锅盖饭类,肥牛嫩 + 金针菇鲜、盖饭香,/,24 元,,
汇美食代,一楼,黄焖鸡米饭窗口,西红柿木耳牛肉汤饭,不限制,汤饭类,汤鲜 + 牛肉嫩、米饭入味,/,24 元,,
汇美食代,一楼,黄焖鸡米饭窗口,台式三杯鸡米饭,不限制,盖饭类,三杯汁香、鸡肉嫩,/,20 元,,
汇美食代,一楼,黄焖鸡米饭窗口,风味大盘鸡拌拉条子,不限制,拌面类,大盘鸡香、拉条子筋道,/,26 元,,
汇美食代,一楼,黄焖鸡米饭窗口,虾仁滑蛋,不限制,盖饭类,虾仁 Q + 滑蛋嫩、盖饭香,/,24 元,,
汇美食代,一楼,黄焖鸡米饭窗口,咖喱鸡米饭,不限制,盖饭类,咖喱香、鸡肉嫩,/,20 元,,
汇美食代,一楼,黄焖鸡米饭窗口,脆皮鸡米饭,不限制,盖饭类,脆皮香、鸡肉嫩,/,24 元,,
汇美食代,一楼,黄焖鸡米饭窗口,安格斯肥牛饭,不限制,盖饭类,肥牛香嫩、盖饭入味,/,29 元,,
汇美食代,一楼,黄焖鸡米饭窗口,招牌炸鸡饭,不限制,盖饭类,炸鸡脆、盖饭香软,/,24 元,,
汇美食代,一楼,黄焖鸡米饭窗口,大厨辣椒炒肉,不限制,盖饭类,辣椒香 + 肉嫩、盖饭入味,/,24 元,,
汇美食代,一楼,黄焖鸡米饭窗口,招牌炸鸡拌拉条子,不限制,拌面类,炸鸡脆 + 拉条子筋道、入味,/,24 元,,
汇美食代,一楼,黄焖鸡米饭窗口,风味牛肉拌拉条子,不限制,拌面类,牛肉嫩 + 拉条子筋道、香浓,/,29 元,,
汇美食代,一楼,黄焖鸡米饭窗口,黄焖茄子土豆拌饭,不限制,拌饭类,茄子土豆糯、黄焖汁香,/,20 元,,
汇美食代,一楼,黄焖鸡米饭窗口,肉末烧豆角土豆,不限制,盖饭类,肉末香 + 豆角土豆糯、入味,/,24 元,,
汇美食代,一楼,黄焖鸡米饭窗口,鸡腿饭,不限制,干饭类,鸡腿香嫩、米饭香软,/,18 元,,
汇美食代,一楼,黄焖鸡米饭窗口,鸭腿饭,不限制,干饭类,鸭腿香嫩、米饭入味,/,18 元,,
汇美食代,一楼,黄焖鸡米饭窗口,特色豆花饭,不限制,干饭类,豆花软嫩、口味清淡,/,15 元,,
汇美食代,一楼,黄焖鸡米饭窗口,肉末豆花饭,不限制,干饭类,肉末香 + 豆花软、米饭香,/,20 元,,
汇美食代,一楼,黄焖鸡米饭窗口,牛肉豆花饭,不限制,干饭类,牛肉嫩 + 豆花软、米饭入味,/,24 元,,
汇美食代,一楼,黄焖鸡米饭窗口,招牌把子肉干饭,不限制,干饭类,把子肉香嫩、米饭香软,/,20 元,,
汇美食代,一楼,黄焖鸡米饭窗口,把子肉 + 炸豆腐,不限制,干饭类,把子肉香 + 炸豆腐脆、米饭入味,/,22 元,,
汇美食代,一楼,黄焖鸡米饭窗口,把子肉 + 火山石肠,不限制,干饭类,把子肉香 + 肠脆、米饭香,/,24 元,,
汇美食代,一楼,黄焖鸡米饭窗口,把子肉 + 鸡腿,不限制,干饭类,把子肉 + 鸡腿双香、米饭入味,/,24 元,,
汇美食代,一楼,黄焖鸡米饭窗口,把子肉 + 黄焖鸡片,不限制,干饭类,把子肉 + 鸡片香、米饭香,/,23 元,,
汇美食代,一楼,黄焖鸡米饭窗口,西红柿咖喱土豆饭,不限制,盖饭类,番茄咖喱香、土豆糯,/,15 元,,
汇美食代,一楼,黄焖鸡米饭窗口,脆皮鸡咖喱土豆饭,不限制,盖饭类,脆皮鸡香 + 咖喱土豆糯,/,26 元,,
汇美食代,一楼,黄焖鸡米饭窗口,西红柿咖喱土豆牛肉饭,不限制,盖饭类,番茄咖喱香 + 牛肉嫩 + 土豆糯,/,29 元,,
汇美食代,一楼,黄焖鸡米饭窗口,奥尔良鸡排咖喱土豆饭,不限制,盖饭类,鸡排香 + 咖喱土豆糯,/,26 元,,
汇美食代,一楼,黄焖鸡米饭窗口,咖喱土豆鸡腿饭,不限制,盖饭类,鸡腿香 + 咖喱土豆糯,/,20 元,,
汇美食代,一楼,黄焖鸡米饭窗口,脆皮鸡黑胡椒土豆饭,不限制,盖饭类,脆皮鸡香 + 黑胡椒土豆糯,/,24 元,,
汇美食代,一楼,黄焖鸡米饭窗口,黑胡椒土豆牛肉饭,不限制,盖饭类,黑胡椒香 + 牛肉嫩 + 土豆糯,/,29 元,,
汇美食代,一楼,黄焖鸡米饭窗口,奥尔良鸡排黑胡椒土豆饭,不限制,盖饭类,鸡排香 + 黑胡椒土豆糯,/,26 元,,
汇美食代,一楼,黄焖鸡米饭窗口,黑胡椒鸡肉饭,不限制,盖饭类,黑胡椒香 + 鸡肉嫩,/,20 元,,
汇美食代,一楼,黄焖鸡米饭窗口,猪脚饭,不限制,干饭类,猪脚软烂、酱香浓郁,/,24 元,,
汇美食代,一楼,黄焖鸡米饭窗口,猪脚饭加炸豆腐,不限制,干饭类,猪脚香 + 炸豆腐脆、米饭入味,/,27 元,,
汇美食代,一楼,黄焖鸡米饭窗口,猪脚饭加鸡腿,不限制,干饭类,猪脚 + 鸡腿双香、米饭香,/,29 元,,
汇美食代,一楼,黄焖鸡米饭窗口,猪脚饭加火山石肠,不限制,干饭类,猪脚香 + 肠脆、米饭入味,/,29 元,,
汇美食代,一楼,黄焖鸡米饭窗口,猪脚饭加素鸡片,不限制,干饭类,猪脚香 + 素鸡软、米饭香,/,27 元,,
汇美食代,一楼,黏糊糊东北麻辣拌窗口,麻辣面（全菜宽粉）,不限制,面食类,麻辣鲜香、宽粉爽滑,/,20 元,,
汇美食代,一楼,黏糊糊东北麻辣拌窗口,麻辣拌（全菜）,不限制,拌菜类,麻辣浓郁、食材爽脆,/,20 元,,
汇美食代,一楼,黏糊糊东北麻辣拌窗口,麻辣冷面,不限制,面食类,麻辣清凉、冷面筋道,/,20 元,,
汇美食代,一楼,黏糊糊东北麻辣拌窗口,麻辣玉米面,不限制,面食类,麻辣香、玉米面软糯,/,20 元,,
汇美食代,一楼,黏糊糊东北麻辣拌窗口,麻辣土豆粉,不限制,粉类,麻辣香、土豆粉软滑,/,20 元,,
汇美食代,一楼,黏糊糊东北麻辣拌窗口,两味麻辣拌,不限制,拌菜类,双味麻辣、食材丰富,/,20 元,,
汇美食代,一楼,黏糊糊东北麻辣拌窗口,麻辣拌方便面,不限制,拌面类,麻辣香、方便面筋道,/,20 元,,
汇美食代,一楼,黏糊糊东北麻辣拌窗口,麻辣拌土豆粉,不限制,拌粉类,麻辣香、土豆粉入味,/,20 元,,
汇美食代,一楼,黏糊糊东北麻辣拌窗口,麻辣烫 + 四喜鸭腿,不限制,烫菜类,麻辣香 + 鸭腿嫩、食材鲜,/,28 元,,
汇美食代,一楼,黏糊糊东北麻辣拌窗口,麻辣烫 + 卤鸡腿,不限制,烫菜类,麻辣香 + 鸡腿嫩、食材鲜,/,26 元,,
汇美食代,一楼,黏糊糊东北麻辣拌窗口,麻辣烫 + 卤鸡翅,不限制,烫菜类,麻辣香 + 鸡翅嫩、食材鲜,/,26 元,,
汇美食代,一楼,黏糊糊东北麻辣拌窗口,麻辣烫 + 酥肉,不限制,烫菜类,麻辣香 + 酥肉脆、食材鲜,/,28 元,,
汇美食代,一楼,黏糊糊东北麻辣拌窗口,麻辣烫 + 肥牛,不限制,烫菜类,麻辣香 + 肥牛嫩、食材鲜,/,28 元,,
汇美食代,一楼,月小减控卡轻食窗口,牛肉炒米粉,不限制,炒米粉类,牛肉香嫩、米粉筋道,/,28 元,,
汇美食代,一楼,月小减控卡轻食窗口,鸡肉炒米粉,不限制,炒米粉类,鸡肉鲜香、米粉入味,/,26 元,,
汇美食代,一楼,月小减控卡轻食窗口,腊肠炒米粉,不限制,炒米粉类,腊肠咸香、米粉爽滑,/,26 元,,
汇美食代,一楼,月小减控卡轻食窗口,鸡蛋炒米粉,不限制,炒米粉类,鸡蛋香软、米粉软嫩,/,24 元,,
汇美食代,一楼,月小减控卡轻食窗口,红油湖南米线,不限制,米线类,红油香辣、米线爽滑,/,20 元,,
汇美食代,一楼,月小减控卡轻食窗口,浓香番茄米线,不限制,米线类,番茄酸甜、米线入味,/,20 元,,
汇美食代,一楼,月小减控卡轻食窗口,藤椒金汤米线,不限制,米线类,藤椒清香、金汤鲜爽,/,20 元,,
汇美食代,一楼,月小减控卡轻食窗口,西冷牛排套餐,不限制,牛排套餐类,西冷有嚼劲、搭配意面 / 米饭,/,38 元,,
汇美食代,一楼,月小减控卡轻食窗口,菲力牛排套餐,不限制,牛排套餐类,菲力细嫩、搭配意面 / 米饭,/,48 元,,
汇美食代,一楼,月小减控卡轻食窗口,眼肉牛排套餐,不限制,牛排套餐类,眼肉香嫩、搭配意面 / 米饭,/,48 元,,
汇美食代,一楼,月小减控卡轻食窗口,原味鸡排套餐,不限制,鸡排套餐类,鸡排香嫩、搭配意面 / 米饭,/,28 元,,
汇美食代,一楼,月小减控卡轻食窗口,藤椒鸡排套餐,不限制,鸡排套餐类,藤椒香麻、鸡排入味,/,28 元,,
汇美食代,一楼,月小减控卡轻食窗口,奥尔良鸡排套餐,不限制,鸡排套餐类,奥尔良风味、鸡排软嫩,/,28 元,,
汇美食代,一楼,月小减控卡轻食窗口,香辣鸡排套餐,不限制,鸡排套餐类,香辣过瘾、鸡排酥脆,/,28 元,,
汇美食代,一楼,月小减控卡轻食窗口,多格牛柳沙拉,不限制,沙拉类,牛柳嫩、沙拉清爽,/,32 元,,
汇美食代,一楼,月小减控卡轻食窗口,多格牛柳减脂餐,不限制,减脂餐类,牛柳嫩、搭配轻食配菜,/,34 元,,
汇美食代,一楼,月小减控卡轻食窗口,低脂金枪鱼三明治,不限制,三明治类,金枪鱼鲜、面包松软,/,28 元,,
汇美食代,一楼,月小减控卡轻食窗口,五谷杂粮饭,不限制,低卡主食类,杂粮香、口感丰富,/,2 元 / 份,,
汇美食代,一楼,月小减控卡轻食窗口,单加小酥肉,不限制,单加菜类,小酥肉酥脆、香嫩可口,/,5 元,,
汇美食代,一楼,PHO 椰东南亚窗口,冬阴功海鲜汤饭,不限制,汤饭类,冬阴功酸辣、海鲜鲜爽,/,28 元,,
汇美食代,一楼,PHO 椰东南亚窗口,暹罗生烫牛肉酸汤粉,不限制,酸汤粉类,酸汤爽口、牛肉嫩,/,26 元,,
